	FT01DA	FT02DA	FT04DA	FT01nDA	FT02nDA	FT04nDA
Frmd6|Frmd6	251.844423193456	277.576632980738	69.1991319705646	627.818431321876	581.255361069909	1382.7309570585
Tmx1|Tmx1	11835.9033280264	20791.9368922302	20332.6820910082	8403.03762975406	10632.432050071	9989.32597993856
Daam1|Daam1	5476.24322084213	4474.11435434829	4957.62352617688	11190.5881793513	12624.1398732371	11118.6051904449
Gpr135|Gpr135	3696.85645510145	2274.54975556254	3006.20800460696	1055.54268424	375.091350190426	769.162443204517
Jkamp|Jkamp	12552.9930563716	11766.0919686243	13251.6337723631	5418.14649136409	8252.91791569104	5665.9676159722
Lrrc9|Lrrc9	764.163452306624	782.739794424356	861.034913519453	442.410064177112	583.979995574924	421.767192138864
Pcnx4|Pcnx4	5560.19136190661	8020.78071698369	6684.63614835654	3227.20702416333	3117.89008523906	3749.91155516502
Rtn1|Rtn1	140412.288394111	120670.850189844	153140.644727944	55541.7381815049	52354.7602253687	63087.9561716947
4930447C04Rik|4930447C04Rik	6797.44574002524	10100.6321707398	5100.96458525876	2000.94178403756	3127.88041175745	2835.91954250215
Slc38a6|Slc38a6	1375.33730173872	906.399526652742	865.977708660208	1836.64427057759	1763.74673624651	1805.47672736938
Gm40889|Gm40889	0	0	1.97711805630184	308.402036438816	412.328021758967	197.672790747217
Esr2|Esr2	0	0	0	61.4968346470259	28.1545565518237	33.2716578485414
Syne2|Syne2	5307.56237664714	3087.54671851086	2680.9720843453	1951.37717103846	1967.18611262097	1718.38327005996
Plekhg3|Plekhg3	178.880151053296	265.736871384403	29.6567708445277	2002.77751044493	905.486867166718	1850.49132328211
Fntb|Fntb	414.248770860264	370.979196685157	629.712100932138	1761.37948787526	1233.35121927021	1280.95882716885
Plekhh1|Plekhh1	804.176117673808	997.171032224642	939.131076743376	4422.26491536374	3196.9044858845	3450.46663452815
Gm35844|Gm35844	0	0	0	32.1252121290434	14.5313840267477	20.5501416123344
Zfyve26|Zfyve26	821.436483126319	827.467782677176	674.197257198929	1567.71035189732	1128.90689657796	1124.3863196463
Exd2|Exd2	2013.1862614156	945.865398640524	1574.77453184442	4397.48260886419	3895.31913067006	4842.98337330681
Ccdc177|Ccdc177	658.247573393488	1514.17395526459	720.659531522022	249.658791402851	468.637134862614	126.236584190054
Gm20337|Gm20337	0	0	0	60.5789714433389	62.6665936153496	19.5715634403185
Srsf5|Srsf5	8576.83250576593	8658.81231411951	8317.73566286186	15706.4751414911	18713.6979919461	18516.6561708853
Zfyve1|Zfyve1	640.202645874954	694.599346984975	741.419271113192	1165.68626868243	1325.08058093906	967.81381212375
LOC102634300|LOC102634300	872.433017417829	702.492521382531	727.579444719079	1416.26292328897	2114.31637589179	2124.49321144657
Eif2b2|Eif2b2	2004.55607868935	1839.10963463067	2061.14557369467	1344.66959340139	1220.63625824681	799.498366537011
Zc2hc1c|Zc2hc1c	0	5.26211626503769	4.94279514075461	234.055116940173	112.618226207295	205.501416123344
Nek9|Nek9	760.240641976508	818.25907921336	671.231580114476	2094.56383081363	2292.32583021945	1859.29852683026
Jdp2|Jdp2	343.638184918174	148.654784487315	293.602031360824	105.554268424	32.6956140601824	82.2005664493377
0610007P14Rik|0610007P14Rik	7545.13338894538	5348.94118341081	7571.37359660791	4397.48260886419	4361.23163102766	4585.61731406662
Cipc|Cipc	1369.06080521053	2891.53288763821	1908.90748335943	5179.50205840548	4353.05772751262	5113.07094878321
Adck1|Adck1	787.700314287321	376.241312950195	720.659531522022	1254.71899944007	1242.43333428693	1255.51579469643
Gm34718|Gm34718	0	0	0	71.5933298875824	83.5554581537994	74.3719410732103
Nrxn3|Nrxn3	37724.0978205949	43666.356296349	52927.4503672004	22239.8254253349	19284.0548149959	19424.7767145161
Sel1l|Sel1l	32651.1195016887	45339.709268631	39323.8895808155	17804.7104251195	18898.9731382871	21556.1199731668
Flrt2|Flrt2	8524.26684734237	10454.5094895636	9381.42517715225	4609.50900891588	4122.372006088	6135.68513853985
Gm40893|Gm40893	140.436609818158	67.0919823792305	35.5881250134332	373.57032390059	345.120370635259	296.509186120825
Eml5|Eml5	7554.54813373766	9669.13863700675	7757.22269390029	16621.584755567	15276.1174581186	19176.2178588241
Kcnk13|Kcnk13	1148.59886465801	1123.46182258555	794.801458633342	1853.16580824396	1748.30714071809	1677.2829868353
Foxn3|Foxn3	4516.72381409572	3855.81569320636	4258.71229327417	6744.45882069173	12002.014994592	6008.46997617778
LOC105245439|LOC105245439	436.216508708915	492.007870781024	1123.00305597945	4604.00182969376	5063.27912181991	3913.33410989168
LOC108168022|LOC108168022	256.551795589595	159.17901701739	144.329618110035	1093.17507559116	973.602729792098	899.313340082635
Ttc7b|Ttc7b	714.73604214716	459.119644124538	1046.88401081183	1682.44325235819	2532.09366666079	1439.48849103543
Rps6ka5|Rps6ka5	336.577126323965	184.174069276319	260.979583431844	652.600737821424	953.62207675532	961.942343091654
Gm20604|Gm20604	2348.19426360752	2040.38558176836	1419.57076442472	1070.22849549899	1060.79103395258	815.155617289265
Tmem251|Tmem251	884.986010474201	1700.97908267343	1230.7559900479	619.557662488693	504.057383427812	752.526614280246
Prima1|Prima1	1097.6023303665	828.783311743436	1931.6443410069	590.186039970711	662.994396220365	464.824631707564
Gm15523|Gm15523	0	0	0	46.8110233880346	46.3187865852584	22.5072979563663
Ddx24|Ddx24	20491.9766024607	20889.2860431334	19780.0775942718	13906.545399061	12459.7535914345	12188.1911324583
Clmn|Clmn	404.834026067985	636.71606806956	824.458229477869	6747.21241030279	7264.78380187219	5701.19643016478
Dicer1|Dicer1	671.585128515883	1236.59732228386	1331.58901091929	2723.30012533919	2715.55238999848	2532.56030917721
Snhg10|Snhg10	1660.91789377117	1198.44697936233	1112.12890666979	557.142964637981	552.192593016414	588.125481381571
Scarna13|Scarna13	730.427283467625	406.498481474161	716.705295409419	319.41639488306	230.68572142462	277.916200852523
Papola|Papola	2676.92576927125	3828.18958281492	4917.09260602269	7060.20376276005	8221.13051313253	7953.88338214544
Ccnk|Ccnk	130.237302959856	57.8832789154146	177.940625067166	365.309555067407	461.37144284924	601.825575789794
Gm33682|Gm33682	0	0	0	60.5789714433389	45.4105750835867	65.564737525067
Eml1|Eml1	214.970006090364	131.552906625942	416.183350851538	3205.17830727484	2616.55733631626	1764.37644414471
Dlk1|Dlk1	41177.7400352291	48375.9503535577	72896.342735849	7462.22784597493	6561.82809957827	6267.793191762
Mir487b|Mir487b	131.806427091902	167.072191414947	152.238090335242	57.8253818322781	28.1545565518237	58.7146903209555
Mir539|Mir539	151.420478742483	385.450016414011	198.700364658335	55.9896554249042	35.4202485651976	87.0934573094173
Mir377|Mir377	524.087460103516	697.230405117493	368.732517500294	201.012041607443	163.478070300912	193.758478059153
Wdr20|Wdr20	409.541398464125	602.512312346815	612.906597453572	978.442175130292	990.858748323861	873.870307610221
Gm35558|Gm35558	531.148518697725	359.139435088822	489.336718934707	1099.60011801697	768.346930414286	994.23542276818
Rian|Rian	14348.8556254988	12673.8070243433	11080.7581465437	6302.04875651462	7082.23329003617	9066.52676372754
AF357355|AF357355	217.323692288434	414.391655871718	278.77364593856	81.6898251281388	123.516764227356	107.643598921752
Bag5|Bag5	2194.42009866697	2040.38558176836	1406.71949705876	968.345679889736	1120.73299306292	643.904437186479
Ckb|Ckb	33667.9119392548	24578.0295449248	27098.3800796731	17888.235976655	17131.5935560339	18606.6853627108
Inf2|Inf2	54.9193446216259	0	0	2057.84930266615	1578.47158990547	1714.4689573719
Pld4|Pld4	2563.94883176391	1423.40244969269	903.542951729943	3680.63144678468	6867.89537564165	2852.55537142642
LOC108168034|LOC108168034	0	0	0	38.550254554852	23.6134990434651	28.3787669884618
Cdca4|Cdca4	600.974542573792	947.180927706784	494.279514075461	347.870154197355	320.598660090122	294.552029776793
Tmem179|Tmem179	23389.3643122845	26122.4606687133	29498.6014000235	13327.3737175346	4488.38124126171	15250.1622326962
Brf1|Brf1	1596.58380435727	1518.12054246337	909.474305898849	3278.6073635698	2239.64956312249	2961.17754852019
Pacs2|Pacs2	616.665783894257	315.726975902261	989.547587179073	4201.05988327519	2569.33033822933	3186.25052808385
Tmem121|Tmem121	4946.66382627645	3091.49330570964	4376.35081762413	2786.63268639359	1664.75168256429	2227.24391950825
Tmem196|Tmem196	1962.18972712409	4655.65736549209	3536.07564369585	1150.08259421975	1253.33187230699	1796.66952382124
Gtpbp4|Gtpbp4	2316.81178096659	3367.75440962412	2733.3657128373	1792.58683680062	1768.28779375486	1894.52734102283
Larp4b|Larp4b	3040.96256790603	3145.42999742628	2758.07968854107	4217.58142094155	4290.39113389727	4335.10130203055
Zmynd11|Zmynd11	2497.26105615193	2457.4082957726	3142.62915049178	6444.3175530861	5041.48204577979	7042.82710399861
Tbce|Tbce	3289.66874283539	4474.11435434829	3116.92661575986	6509.48584054787	5799.83864967569	4991.72725545323
Gm6556|Gm6556	0	0	0	53.2360658138433	27.246345050152	27.4001888164459
Inhba|Inhba	187.510333779551	94.7180927706784	547.661701595611	1061.96772666581	945.448173240274	1004.02120448834
Mplkip|Mplkip	3846.70780971189	3732.15596097798	3312.66130333374	1744.8579502089	949.081019246961	2073.60714650174
LOC108168066|LOC108168066	0	0	0	32.1252121290434	17.2560185317629	22.5072979563663
Vps41|Vps41	4702.66502374323	4414.91554636662	5510.22802291324	6857.35599474523	8803.29408570411	6625.95280271983
Stard3nl|Stard3nl	6088.98619440627	8056.3000017727	7969.76288495274	4659.99148511866	5583.68431227782	4899.74090728374
Elmo1|Elmo1	3323.40491167439	1333.94647318705	2282.58279600048	8527.86702545548	8674.32805246672	5673.79624134833
Pgbd1|Pgbd1	18.0449275185342	0	34.5995659852823	365.309555067407	537.661208989666	379.688330742179
Zkscan3|Zkscan3	2961.72179923768	1318.16012439194	2588.04753569912	4488.3510660292	6120.43730976581	4008.25619257723
Nkapl|Nkapl	848.111593371109	1282.64083960294	672.220139142627	402.024083214886	515.864132949544	340.545203861542
Zscan26|Zscan26	3576.03389693387	2173.25401746056	4613.60498438035	5924.80697979928	7519.08302234028	9210.37775501389
Gm11346|Gm11346	0	0	0	34.8788017401042	14.5313840267477	12.721516236207
Lrrc16a|Lrrc16a	1738.58953830747	1519.43607152963	2619.68142459994	5425.48939699358	4933.40487708085	5545.60250081425
Acot13|Acot13	1706.42249360052	1799.64376264289	1454.17033041001	730.619110134815	840.095639046353	689.897611271227
Gpld1|Gpld1	2181.08254354457	2928.36770149347	2821.34746634273	5734.80929663608	4629.15402402082	5348.90828823905
Aldh5a1|Aldh5a1	739.05746619388	227.58652846288	411.240555710784	1160.17908946031	1206.10487422006	1163.52944652693
Mrs2|Mrs2	1930.80724448316	1526.01371686093	2673.06361212009	3497.05880604729	4017.01947189408	4447.63779181238
LOC108168071|LOC108168071	183.587523449435	256.528167920587	172.997829926411	67.9218770728345	42.6859405785715	53.8217994608759
Gm40841|Gm40841	1891.579141182	1182.66063056722	2592.99033083987	4587.48029202739	5218.58328860578	4065.01372655415
A330102I10Rik|A330102I10Rik	589.990673649467	789.317439755653	578.30703146829	1293.26925399492	1271.49610234043	950.199405027463
Agtr1a|Agtr1a	592.344359847537	1278.69425240416	24.7139757037731	85.3612779428867	82.6472466521277	74.3719410732103
Hus1b|Hus1b	0	0	0	17.4394008700521	17.2560185317629	26.42161064443
Tubb2b|Tubb2b	1525.18865634915	1881.20656475097	1648.91645895574	1038.10328336994	959.979557267022	811.241304601202
Tubb2a|Tubb2a	5595.49665487766	3986.05307076605	5489.46828332207	2412.14449928931	1933.58228705912	2524.73168380109
Gm4024|Gm4024	85.5172651965318	43.4124591865609	186.837656320524	459.849465047164	461.37144284924	389.474112462338
Ly86|Ly86	208.693509562179	335.459911896153	320.293125120899	659.943643450919	1704.71298863784	1067.62878566937
Rreb1|Rreb1	2684.77138993148	4180.75137257244	4017.50389040535	1999.10605763018	987.225902317174	1835.81265070188
Gm31683|Gm31683	0	0	0	69.7576034802085	93.5457846721885	154.615351178516
Mak|Mak	58.0575928857188	23.6795231926696	49.4279514075461	114.732900460869	196.173684361094	144.829569458357
Elovl2|Elovl2	221.24650261855	653.817945930933	435.954531414557	1482.34907395443	3542.93306802143	1557.89644984935
Smim13|Smim13	4874.48411620231	4663.55053988965	4444.56139056655	2208.37886807081	2839.06915422584	2593.2321558422
Gm32401|Gm32401	0	0	0	11.9322216479304	30.8791910568389	17.6144070962866
Gm10790|Gm10790	0	0	0	168.886829478399	206.164010879483	97.8578172015925
Edn1|Edn1	25.1059861127433	55.2522207828957	20.7597395911694	89.9505939613214	264.289546986474	135.043787738198
Gm40929|Gm40929	466.029867217797	307.833801504705	198.700364658335	50.4824762027824	70.8404971303952	21.5287197843503
Phactr1|Phactr1	1368.27624314451	957.705160236859	1690.43593813808	2902.28345005815	3280.4599440383	3078.6069291621
Gm15813|Gm15813	0	0	0	121.157942886678	44.5023635819149	165.379711070691
Rnf182|Rnf182	538.209577291934	289.416394577073	973.730642728659	1420.8522393074	1497.64076625669	1992.38515822442
Gm33195|Gm33195	0	0	0	118.404353275617	104.444322692249	133.086631394166
Nhlrc1|Nhlrc1	1272.55967108968	1081.36489246524	1333.56612897559	644.339968988241	346.02858213693	658.583109766717
Gm36101|Gm36101	0	0	0	60.5789714433389	71.7487086320669	39.143126880637
Gm36346|Gm36346	0	0	0	15.6036744626782	19.9806530367781	36.2073923645892
Fam120a|Fam120a	832.420352050645	1643.09580375802	2144.18453205935	3180.39600077529	4215.00957925851	4435.89485374819
Susd3|Susd3	203.986137166039	270.998987649441	87.9817535054321	726.02979411638	1114.37551255122	534.303681920695
Wnk2|Wnk2	356.975740040569	1762.80894878763	1592.56859435114	4634.29131541543	3008.90470503845	4137.42851128333
Bicd2|Bicd2	1300.80390546651	2485.03440616405	2460.52342106765	5031.72608261188	4605.54052497736	5116.00668329926
Omd|Omd	0	0	0.988559028150922	127.582985312487	216.154337397872	109.600755265784
Spin1|Spin1	6924.54479472101	8878.50566818484	5457.83439442124	3120.73489253564	3735.47390637584	4177.55021633598
9430083A17Rik|9430083A17Rik	6516.57252038893	11801.6112534133	7405.29567987856	2390.11578240083	2158.81873947371	2132.3218368227
Diras2|Diras2	468.383553415867	606.458899545593	518.993489779234	248.740928199164	281.545565518237	363.052501817908
Gm16578|Gm16578	0	0	0	34.8788017401042	12.7149610234043	22.5072979563663
Arl10|Arl10	10757.9150493105	9116.61642917779	14391.4423318211	7023.48923461257	3786.33375046946	7023.25554055829
Uimc1|Uimc1	872.433017417829	1419.45586249392	1203.07633725967	2112.00323168368	2477.60097656049	1997.2780490845
Zfp346|Zfp346	256.551795589595	278.892162046997	501.199427272518	1613.60351208166	1884.53886596885	1600.95388941805
Prelid1|Prelid1	1507.92829089664	1436.55774035529	1465.04447971967	850.859189817806	891.863694641642	725.1264254638
Fam193b|Fam193b	1942.57567547351	1503.64972273452	2729.4114767247	5633.84434423052	4003.396299369	5757.9539641417
Tmed9|Tmed9	23279.5256230412	21352.3522744567	25561.1707908984	15609.1816419003	15484.0978920014	15885.2594663345
Catsper3|Catsper3	0	0	0	43.1395705732868	33.6038255618541	37.1859705366051
Txndc15|Txndc15	18446.6232963381	18179.2961666389	23219.2744532089	11390.6823577551	10875.832732519	12563.9651505125
Hnrnpa0|Hnrnpa0	1015.22331343406	1398.40739743377	549.638819651913	175.311871904208	271.555238999848	341.523782033558
Gm26555|Gm26555	1394.16679132328	1401.03845556628	1172.43100738699	894.91662359478	921.834674196809	653.690218906638
Gm33240|Gm33240	0	0	0	25.7001697032347	13.623172525076	66.5433156970829
Golm1|Golm1	399.342091605823	818.25907921336	1263.37843797688	2781.12550717147	3601.96681563009	3411.32350764751
Gm34245|Gm34245	1660.13333170515	1365.51917077728	1058.74671914964	2909.62635568764	2226.93460209909	2721.42589637629
Ptch1|Ptch1	840.265972710877	1503.64972273452	1662.75628534985	2859.14387948486	3286.81742455	3361.4160208747
2010111I01Rik|2010111I01Rik	3738.43824460068	1151.08793297699	2099.69937579256	6194.65876168325	6033.24900560532	5265.72914361769
Gm16907|Gm16907	224.384750882643	290.731923643332	261.968142459994	833.419788947754	714.762451815654	878.7631984703
Cdk20|Cdk20	659.032135459511	407.814010540421	422.114705020444	1406.16642804841	818.298563006232	1023.59276792866
Ptdss1|Ptdss1	17361.573959028	15645.5871850233	18416.8546944517	8237.82225309041	7347.43104852432	8574.30194320353
Zfp459|Zfp459	0	0	0	69.7576034802085	59.9419591103344	63.6075811810351
Zfp85os|Zfp85os	1117.21638201708	743.273922436573	713.739618324966	283.619729939269	363.284600668693	182.015539994962
Zfp273|Zfp273	60.4112790837885	63.1453951804522	57.3364236327535	170.722555885773	283.361988521581	141.893834942309
Gm34993|Gm34993	0	0	0	32.1252121290434	35.4202485651976	51.864643116844
Gm38580|Gm38580	111.407813375298	135.49949382472	121.592760462563	254.248107421286	262.473123983131	196.694212575201
Adamts16|Adamts16	437.785632840961	447.279882528203	770.087482929569	1298.77643321704	956.346711260335	1146.89361760266
Ndufs6|Ndufs6	1276.48248141979	1226.07308975378	1183.30515669665	586.514587155963	802.858967477812	397.302737838465
Clptm1l|Clptm1l	15157.7391155688	14890.4735009904	13819.0666545217	2772.86473833829	3538.39201051307	2588.33926498212
Tppp|Tppp	1582.46168716885	2060.11851776225	2558.39076485459	4400.23619847525	5093.25010137508	4858.64062405907
Slc6a3|Slc6a3	103148.728506272	134565.468187676	203908.093618634	3908.26152129905	5230.39003812751	3806.66908914195
Pdcd6|Pdcd6	2403.89817029517	2254.81681956865	1511.50675404276	1051.87123142525	1405.00319308617	882.677511158364
LOC108168101|LOC108168101	644.910018271093	852.462834936105	535.7989932578	1265.73335788431	1942.66440207584	1665.5400487711
Cast|Cast	2033.58487513221	3569.03035676181	2325.09083421097	922.452519705388	1287.84390937052	770.141021376533
Erap1|Erap1	2369.37743939015	2018.02158764195	2185.70401124169	661.779369858293	972.694518290426	1227.13702770797
Pcsk1|Pcsk1	7877.00314287321	8999.5343422807	13713.2908385096	2044.08135461085	2678.31571842994	3472.97393248452
Gm41005|Gm41005	3490.51663173734	6040.90947226326	3670.51967152438	2007.36682646337	2452.17105451368	2342.71614380612
LOC108168102|LOC108168102	0	0	0	78.936235517078	57.2173246053192	125.258006018038
Slf1|Slf1	2918.57088560641	4666.18159802217	3094.18975811239	1736.59718137572	2137.92987493526	1586.27521683781
Nr2f1|Nr2f1	452.692312095402	139.446081023499	407.28631959818	842.598420984623	1398.64571257447	1122.42916330227
Gm38604|Gm38604	0	0	0	55.0717922212172	40.869517575228	14.6786725802389
Pou5f2|Pou5f2	43.9354756973008	0	0	553.471511823233	580.347149568237	242.687386659949
Gm32639|Gm32639	0	0	0	105.554268424	192.540838354407	83.1791446213536
Mef2c|Mef2c	752.395021316275	738.011806171536	1364.21145884827	2048.67067062928	2556.61537720593	2021.7425033849
Ccnh|Ccnh	5758.68556461049	6652.6304880739	4358.55675511742	3081.2667747771	3386.72068973389	3680.43250495189
Hapln1|Hapln1	3256.71713606242	3228.30832860062	1845.63970555777	704.001077227893	1325.98879244073	1265.30157641659
Gm38504|Gm38504	616.665783894257	395.974248944086	267.8994966289	1579.64257354525	3254.12181048982	2647.05395530308
LOC108168104|LOC108168104	480.936546472239	14.4708197288536	116.649965321809	1745.77581341259	1790.08486979499	1916.05606080718
Atp6ap1l|Atp6ap1l	0	0	0	41.3038441659129	24.5217105451368	13.7000944082229
Rasgrf2|Rasgrf2	2852.66767206046	2731.03834155456	4179.6275710221	1915.58050609467	1642.04639502249	2154.82913477907
Ankrd34b|Ankrd34b	1650.71858691287	1640.4647456255	1780.39480969981	499.317582805703	369.642081180395	586.168325037539
Fam151b|Fam151b	0	0	0	33.9609385364173	29.0627680534955	45.0145959127325
Msh3|Msh3	3124.91070897052	2921.79005616218	1602.45418463265	1434.62018736271	1429.52490363131	1184.07958813927
Serinc5|Serinc5	1933.94549274726	2925.73664336095	2842.1072059339	4953.70771029849	5174.08092502386	7370.65079162395
Homer1|Homer1	2743.61354488323	4162.33396564481	2812.45043508937	1832.05495455916	2140.65450944027	1698.81170661965
Scamp1|Scamp1	21710.4014909948	26494.7553944648	28999.3790908073	8460.86301158634	12012.0053211103	15204.1690586114
LOC108168108|LOC108168108	0	0	6.91991319705646	83.5255515355128	112.618226207295	130.150896878118
Pde8b|Pde8b	1195.6725886194	660.39559126223	1259.42420186428	3329.08983977258	3038.87568459362	2954.32750131608
Gm41025|Gm41025	98.8548203189267	60.5143370479334	19.7711805630185	303.812720420382	177.101242825988	273.023309992443
Crhbp|Crhbp	2462.74032524691	3537.45765917158	5000.13156438737	762.744322263858	972.694518290426	1130.25778867839
F2r|F2r	4866.63849554208	5840.94905419183	8858.47745126042	1020.66388249989	1225.17731575517	1467.86725802389
Hmgcr|Hmgcr	19548.9329991008	25809.3647509436	30851.9387095621	6850.01308911573	10150.1717426833	9568.53736597171
Sv2c|Sv2c	4083.6455536509	17814.8946152851	21916.353654106	844.434147391997	824.656043517934	1536.367730065
Gm29543|Gm29543	418.17158119038	485.430225449727	365.766840415841	52.3182026101563	39.0530945718845	39.143126880637
Gfm2|Gfm2	2667.51102447897	2093.00674441874	3188.10286578673	4934.43258302106	7070.42654051444	5259.8576745856
Hexb|Hexb	11140.7813375298	19201.4622511225	16457.5307006566	27549.6640586639	59761.2250215017	23745.1993439664
Mccc2|Mccc2	704.536735288858	609.089957678112	1382.00552135499	1817.36914330017	2038.02660975137	1760.46213145665
Naip5|Naip5	0	0	0	155.118881423095	124.424975729027	82.2005664493377
Naip6|Naip6	0	0	7.90847222520738	98.211362794504	206.164010879483	141.893834942309
Ccdc125|Ccdc125	0	0	0	41.3038441659129	72.6569201337387	36.2073923645892
Mast4|Mast4	2231.29451577006	2990.19756760767	2481.28316065882	6282.7736292372	5371.16282088663	5703.15358650881
1700099I09Rik|1700099I09Rik	18.0449275185342	15.7863487951131	9.88559028150923	91.7863203686953	218.878971902888	133.086631394166
Gm6211|Gm6211	0	0	0	69.7576034802085	45.4105750835867	25.443032472414
Srek1|Srek1	10333.4669715919	11873.9653520575	11102.506445163	16462.7944213292	20979.685688617	19043.1312274299
Adamts6|Adamts6	1372.19905347463	2103.53097694882	1873.319358346	961.00277426024	1104.38518603283	953.135139543511
Rgs7bp|Rgs7bp	2611.80711779132	2544.23321414572	2076.96251814509	3419.95829693759	4336.70992048253	3989.66320730893
AI197445|AI197445	386.789098549451	93.4025637044189	280.750763994862	49.5646129990955	69.9322856287234	46.9717522567644
Gm32813|Gm32813	98.0702582529035	22.3639941264102	70.1876909987155	737.962015764311	796.50148696611	858.213056857966
Rab3c|Rab3c	11875.1314313276	8790.36522074546	10865.2522784068	5683.40895722962	5273.07597870608	6291.27906789038
Plpp1|Plpp1	6515.78795832291	6721.03799951939	6108.30623494455	3500.73025886204	3831.74432555304	3380.98758431502
Itga2|Itga2	0	0	0	14.6858112589913	19.0724415351064	74.3719410732103
Pelo|Pelo	1305.51127786265	839.307544273511	1215.92760462563	528.689205323685	150.763109277508	336.630891173478
Fgf10|Fgf10	858.310900229411	2224.55965104468	411.240555710784	157.872471034156	148.038474772492	395.345581494434
4933413L06Rik|4933413L06Rik	288.718840296548	305.202743372186	267.8994966289	399.270493603825	721.119932327356	559.746714393109
4833420G17Rik|4833420G17Rik	2069.67473016927	2073.27380842485	1986.0150875552	5197.85932247922	4544.69035436535	5051.4205239462
3110070M22Rik|3110070M22Rik	0	0	0	28.4537593142956	21.7970760401216	30.3359233324937
LOC108168049|LOC108168049	386.789098549451	342.03755722745	463.634184202783	164.297513459965	89.0047271638298	181.036961822946
Dnase1l3|Dnase1l3	0	0	0	20.192990481113	23.6134990434651	22.5072979563663
Flnb|Flnb	1807.63100011752	1689.1393210771	1643.97366381498	6871.12394280053	4425.71464764636	6317.70067853481
Gm41094|Gm41094	81.5944548664157	15.7863487951131	82.0503993365266	270.769645087651	416.869079267326	191.801321715121
Gm41096|Gm41096	0	0	0	79.8540987207649	118.975706718997	100.79355171764
LOC108168210|LOC108168210	982.271706661081	1658.88215255313	2121.44767441188	3832.07887539303	4880.72860998389	3003.25640991687
Lrrc3b|Lrrc3b	5365.61996953285	6501.34464545406	5958.04526266561	1255.63686264375	1356.86798349757	1370.00944082229
Ngly1|Ngly1	479.367422340192	507.794219576137	282.727882051164	902.259529224275	1102.56876302948	808.305570085154
Rpl15|Rpl15	2637.69766597009	2353.48149953811	2191.6353654106	824.241156910884	1461.31230618982	1042.18575319696
Nid2|Nid2	0	0	0	197.340588792695	117.159283715654	251.494590208093
Kcnk5|Kcnk5	0	0	0	185.408367144765	41.7777290768997	169.294023758755
Fam149b|Fam149b	213.400881958318	94.7180927706784	513.062135610329	1023.41747211095	1229.71837326353	907.141965458762
Nudt13|Nudt13	1636.59646972445	2060.11851776225	1670.66475757506	2570.01697032347	3519.31956897797	2611.8251411105
Usp54|Usp54	1955.12866852988	615.667603009409	1493.71269153604	5243.75248266356	5347.54932184316	6173.84968724847
6230400D17Rik|6230400D17Rik	1745.65059690168	2569.22826640465	1448.2389762411	648.929285006676	911.84434767842	572.468230629316
Plau|Plau	0	0	0	45.8931601843477	67.2076511237082	44.0360177407166
Camk2g|Camk2g	6293.75689363833	4335.98380239105	4657.101581619	8499.41326614119	10274.5967184123	6777.6324193823
Vcl|Vcl	1763.69552442022	2210.08883131583	1428.46779567808	2470.88774432528	3214.16050441626	3614.86776742683
Ap3m1|Ap3m1	1825.67592763605	3038.87214305926	2708.65173713353	3941.30459663178	4853.48226493374	3928.01278247192
Zfp503|Zfp503	473.87548787803	780.108736291837	371.698194584747	110.143584442434	92.6375731705168	111.557911609815
LOC102632594|LOC102632594	1085.83389937615	509.109748642396	552.604496736366	300.141267605634	308.791910568389	265.194684616316
Comtd1|Comtd1	3400.29199414467	2395.57842965841	2972.59699764982	1225.34737692208	731.110258845745	1299.55181243715
Gm41107|Gm41107	0	0	0	85.3612779428867	67.2076511237082	76.3290974172421
Gm10248|Gm10248	0	0	0	13.7679480553043	67.2076511237082	18.5929852683026
Dlg5|Dlg5	469.16811548189	467.012818522095	976.696319813111	2825.18294094844	1830.95438737021	2706.74722379605
Zcchc24|Zcchc24	498.19691192475	186.805127408838	619.826510650628	1050.95336822156	1463.12872919316	1531.47483920492
Zmiz1|Zmiz1	537.425015225911	1055.05431114006	1395.8453477491	3610.87384330447	2093.42751135334	3221.47934227642
Wnt5a|Wnt5a	2218.74152271369	5754.12413581871	3406.57441100808	739.797742171684	571.26503455152	1258.45152921248
Erc2|Erc2	13864.7808307625	13244.7466390999	17292.8630794441	8390.18754490244	5098.69937038511	7828.6253761274
Selk|Selk	29819.6350054108	24039.9781568247	27472.0553923141	11541.2119231598	15049.0645827006	11728.2593916109
Prkcd|Prkcd	0	56.5677498491551	114.672847265507	3106.96694448034	1968.09432412265	1330.86631394166
Itih3|Itih3	1823.32224143798	334.144382829893	2151.10444525641	14034.1283843735	10197.3987407702	9006.83349523457
4831407H17Rik|4831407H17Rik	0	0	0	22.0287168884869	49.9516325919453	23.4858761283822
Tkt|Tkt	17571.8365927222	11616.1216550707	21013.7992614042	8441.58788430891	6664.45599926718	8039.99826128284
Nisch|Nisch	6962.98833595615	6525.02416864673	8644.94870117982	18590.4013274756	10043.9109969877	16549.7140451333
Spcs1|Spcs1	10362.4957680348	9171.86864996069	9770.91743424372	5448.43597708576	5854.33133977599	5767.73974586186
Gnl3|Gnl3	5592.35840661357	6564.49004063451	2695.80046976757	1539.25659258302	1987.16676565775	1609.7610929662
Sh3bp5|Sh3bp5	957.165720548338	560.415382226514	726.590885690928	1867.85161950295	1226.08552725684	1705.66175382376
Galnt15|Galnt15	0	0	0	99.129225998191	110.801803203951	153.6367730065
