	FT01DA	FT02DA	FT04DA	MN01DA	MN02DA	MN03DA	CRV01DA	CRV02DA	CRV03DA	CRV04DA
A830009L08Rik|A830009L08Rik	230.86968387481	0	0	0	0	0	12.475463177402	56.0614065315782	13.9902338362329	36.9146651619806
Mccc2|Mccc2	679.740905310097	591.828156932731	1310.86063498383	892.633467281278	810.762434682318	619.616683420552	1788.78948943671	1787.64823080976	1491.51437398505	1633.47393341764
D130037M23Rik|D130037M23Rik	0.756949783196099	0	63.7614615013595	0	0	0	460.632486550226	48.1654337806517	3.10894085249621	6.15244419366343
Pde4d|Pde4d	9007.70242003358	13237.5213675926	9750.81526695055	13400.4545670999	12952.8643976512	12419.9193426729	10313.3694436568	7629.87846922029	7794.89195242111	8359.12084445737
Gpbp1|Gpbp1	1607.00438972532	3202.00763092114	1158.95832964236	4565.39120996008	4182.70922185075	4034.93535453486	1760.95961004097	1167.02477258694	2428.86004101266	1340.20742685302
Pelo|Pelo	1259.56443923831	815.521304801473	1153.33231833341	348.656425870602	176.58895636165	364.979690234024	831.0577778177	551.13889801467	760.136038435322	790.58907888575
Zfp131|Zfp131	2589.52520831386	2854.32456680516	1494.64367107599	4583.64547309466	4351.56435530605	6032.7747635775	2031.58119588923	2532.23846122213	2232.9967673054	3081.34913365977
LOC108168210|LOC108168210	947.701128561516	1611.8689112142	2012.23671149879	3447.31759296665	4544.90992796479	4691.68659946179	2083.40235062613	1332.0506030813	2085.32207681183	2496.86693526174
Gm32587|Gm32587	0	189.180490768994	0	0	0	0	35.5070875049133	0	34.9755845905823	0
Polr3a|Polr3a	2443.43390015701	1803.60589510169	1801.2612874134	1625.54213213493	1821.31529444533	1857.78906279005	3021.94104197221	3099.95890201375	2689.23383740922	2611.71256021012
4931406H21Rik|4931406H21Rik	345.169101137421	1164.48261547671	721.067116096256	39.2466657393609	103.117638751328	0	434.721909181776	405.852999397623	586.812585908659	259.428063499474
Nisch|Nisch	6717.92932586538	6340.10293387979	8199.91148278512	4133.67788682711	5564.48558111855	5362.23068151964	7389.31280507654	6480.22483668539	9336.1493800461	8666.74305414055
Bap1|Bap1	1703.13701219122	3637.88970762538	2263.53188329826	1235.8136142115	1042.77712187281	799.984553594343	1624.68916610319	2999.68004807698	2400.10233812707	1853.93651702391
