	FT01DA	FT02DA	FT04DA	MN01DA	MN02DA	MN03DA	CRV01DA	CRV02DA	CRV03DA	CRV04DA
Trp53inp2|Trp53inp2	7010.11194217908	6107.4620600963	7925.17459719839	2083.72413681305	2107.46674198027	1691.21402974719	5874.02385452903	5880.13090761497	6437.83927030652	7440.3558448703
Trpc4ap|Trpc4ap	3474.3995048701	2876.05475831241	3607.21091758426	1241.28989315188	1098.20285270165	1602.09108213191	1800.30530160047	3523.18304146341	4560.03899539881	3018.79928435752
Edem2|Edem2	3774.15161901575	2404.38177794917	2557.02213991481	1493.19872440917	1638.28148566173	1286.97780306358	1977.84073912503	2469.86027648981	1985.83596953195	1591.43223142761
Phf20|Phf20	1791.70013682517	2309.79153256467	2471.69430172917	7023.32774103214	4756.30108740502	5749.49110865749	2801.22130883356	2887.55723501382	3189.77331466111	2559.41678456399
4930405A21Rik|4930405A21Rik	77.2088778860021	7.66947935549975	15.9403653753399	386.990378453233	228.147775737314	136.867383837759	118.037074678495	97.9100621114887	41.1934662955747	74.8547376895717
Src|Src	1135.42467479415	1778.04096391669	771.701217876748	80.3187577921805	394.42496822383	203.709594549223	1179.41109577131	617.465069122453	1010.40577706127	981.314848889317
Rprd1b|Rprd1b	473.093614497562	627.619060591729	671.370682867255	1238.55175368169	2320.14687190489	1601.0300946603	1170.77423664849	1482.863682624	1502.39566696879	1461.20549599506
Gm34402|Gm34402	342.141302004637	143.163614635995	319.744976058288	0	0	0	98.8440544055693	77.3805329590798	132.907221444213	195.852806831619
9430021M05Rik|9430021M05Rik	0	0	0	0	56.7147013132305	254.636993186528	52.7808057505467	142.91710679177	45.856877574319	0
Gm14317|Gm14317	230.112734091614	407.760652400737	45.0080904715479	0	0	11.6708621877159	163.140672319872	51.3238228810223	125.912104526096	0
Pigt|Pigt	11784.9511745801	12874.4993447656	15999.4384940838	6053.11365542887	2548.2946476422	4668.34487508635	4313.63130634014	18424.4628170119	14234.2856931539	4114.95975819522
Dnttip1|Dnttip1	199.83474276377	146.998354313745	264.422531520344	724.694246443083	772.09332015057	558.079410067141	462.551788577519	423.224139449661	263.482737249053	641.905010872218
Neurl2|Neurl2	215.730688210888	194.293477005994	93.766855149058	0	0	0	0	6.31677820074121	87.0503438698938	186.624140541124
LOC105244413|LOC105244413	10316.4685951796	6130.4704981628	6745.58755942323	4812.73647543372	3939.09380030074	1783.51993977731	5896.09582784289	6092.53257461489	6518.67173247142	6423.15173818462
Pcif1|Pcif1	1063.51444539052	1443.1403653932	2387.30413209502	376.950533729211	797.872729838402	797.862578651122	1151.58121637557	900.930490880715	1283.99257208093	1094.10965910648
Slc12a5|Slc12a5	32604.8549613888	23179.7231054387	39398.0195279797	10195.0059606665	16443.3964693837	14359.404440777	26747.3930523498	41772.0646442265	47212.3757860074	17087.3883405346
Cdh22|Cdh22	4282.06492354033	4440.62854683435	5174.99273567651	2040.82661844677	803.028611775969	1338.96618917249	2337.7098692424	4285.93400920291	3796.79401611099	1736.0146699787
Gm36803|Gm36803	0	0	178.15702478321	0	0	0	47.0228996686689	225.035223401406	72.2828748205368	0
Elmo2|Elmo2	3210.22403053466	4077.60652400737	3387.79647653547	517.508359865526	1368.88665442388	1104.48795794657	3224.42740585158	3332.10050089099	4535.94470379196	4106.75649927034
Eya2|Eya2	186.966596449437	0	0	0	0	0	76.7720810917043	0	145.342984854198	0
Ncoa3|Ncoa3	1870.42291427756	1794.65816918694	2937.71557181999	5468.97723512211	3837.2651320338	4419.01281925788	2931.73384668946	2325.36397514786	3391.85447007336	3395.1237875366
B4galt5|B4galt5	15576.5126386093	20219.3040742158	22488.1048703986	11172.5217515236	5605.73263661908	6117.65376130634	13814.1763414385	20561.1130434126	19703.6898879078	11983.9358818907
Gm31932|Gm31932	0	0	0	148.77224454688	58.0036717976221	68.9641856546848	0	0	14.767469049357	29.7368136027066
Mocs3|Mocs3	154.417755772004	94.5902453844969	230.666463666683	8.21441841056391	19.334557265874	0	235.114498343345	171.342608695105	168.660041247919	238.919916187263
Gm38422|Gm38422	87.8061748507475	0	208.162418430909	0	0	0	246.6303105071	0	174.100687739788	192.776584734787
Mc3r|Mc3r	326.245356557519	190.458737328244	450.080904715479	679.971301763346	893.256545683381	1384.58865045175	697.666286920863	595.356345419859	554.168706957449	239.945323552874
Lsm14b|Lsm14b	266.446323685027	734.991771568726	535.408742901121	131.430694569023	232.014687190489	136.867383837759	371.38494228112	265.304684431131	256.487620330937	397.858057856902
4921531C22Rik|4921531C22Rik	2827.20744023743	3400.13584760489	3397.17316205037	7443.17579312763	4263.91436236742	6612.07392307685	3880.82869918565	3423.69378480173	3598.59903676436	2723.48196306168
Arfgap1|Arfgap1	3617.46301389416	2763.56906109841	2669.54236609368	1240.37717999515	1459.11458833129	980.352423768134	2720.61062368727	3019.4199799543	2285.84876179783	3167.48335237105
Eef1a2|Eef1a2	922.721785716045	1734.58058090219	528.845063040687	175.24092609203	315.797768675943	234.478231225928	522.050151423589	266.883878981316	426.702132005104	464.509536621589
Kcnq2|Kcnq2	9305.18368482965	8358.45425093548	13230.5032615321	4771.6643833809	6082.65171584397	6780.77093106293	7834.59087540843	9545.44145859506	10496.5615532403	7261.93496325406
Zfp512b|Zfp512b	1027.9378055803	474.229473481734	1498.39434528195	2698.89280444861	3003.30122863243	2760.68940113061	3051.69022339525	1788.43782808485	1690.48658854481	1638.60097024569
Gm41998|Gm41998	33.3057904606284	48.5733692514984	78.7641583252088	0	0	0	43.1842956140837	38.6902664795399	32.6438789512102	0
Bhlhe22|Bhlhe22	380.745740947638	0	94.7045237005486	0	0	0	310.926928421403	1.5791945501853	36.5300550168304	89.2104408081197
Armc1|Armc1	1509.35786769302	1866.23997650494	1281.79290988762	4534.35896263128	2309.83510802975	2933.63035900313	3139.97811665071	3325.78372269025	1974.95467654821	2601.45848655402
4930429B21Rik|4930429B21Rik	72.6671791868255	122.711669687996	416.324836861818	1317.95779831714	625.150684929927	2158.04851725583	549.880030819332	863.81941895136	1320.52262709776	756.750635820601
Mfn1|Mfn1	1577.48334818067	1639.9903355177	3501.25437126583	5189.68700916293	4664.78418301321	6046.56760070844	5699.3673700454	3716.63437386111	3658.44614817491	6293.95041011769
Mccc1os|Mccc1os	1267.89088685347	995.754069655717	883.283775504127	133.256120882481	369.93452902039	128.379484064875	1608.37509887121	750.907008613111	910.142434568264	1326.87713110008
Exosc9|Exosc9	193.022194715005	162.337313024745	454.769247472931	657.153472845113	812.05140516671	1800.49573932308	732.21372341213	575.616413542543	731.378335549732	863.393001844101
Fgf2|Fgf2	0	0	0	81.2314709489098	0	0	0	0	37.3072902299545	54.3465903773603
Fat4|Fat4	3273.05086253993	2667.70056915466	4209.19412764122	1465.81732970729	960.283010871744	1175.57411854447	3117.90614333684	1674.73582047151	1615.8720080849	3531.50296716281
Abhd18|Abhd18	1651.66442693389	1772.92797767969	1306.17229222638	3099.57388025278	3360.34605280891	3403.6478089266	984.601940001108	1911.61500299931	2023.14325976191	2329.72553466722
Sertm1|Sertm1	0	180.232764854244	51.5717703319819	0	0	0	54.7001077778393	391.640248445955	1.5544704262481	209.183102584557
Med12l|Med12l	3062.61882281142	2550.10188570367	3001.47703332135	875.291917303421	1883.18587769613	1505.54122221535	3177.40450618291	2561.45356040056	2955.04828029764	3882.19228620162
F630111L10Rik|F630111L10Rik	800.095920838277	1184.93456042471	1938.16089593103	2524.56459151331	3038.10343171101	2836.01951161496	1011.4721683832	1218.34859546796	1000.30171929065	822.376707219678
Gm33923|Gm33923	0	291.44021550899	0	0	0	0	47.9825506823152	0	38.0845254430785	0
Gfm1|Gfm1	458.711568616836	126.546409365746	383.506437559647	1297.8781088691	742.446999009563	1143.74449439616	456.793882495641	528.240577036983	670.753988926056	785.462042057697
Map9|Map9	1289.08548078296	1466.1488034597	1342.74136573451	4002.24719225808	2391.04024854642	3903.37290805516	1114.15482684336	1560.24421558308	2109.41636841868	1955.45184621936
Rbm46|Rbm46	127.924513360141	249.258079053742	60.9484558468877	0	0	0	93.0861483236915	34.7422801040766	0	0
Tlr2|Tlr2	0	443.551556059735	723.880121750728	0	0	0	361.788432144657	695.635199356625	179.541334231656	0
Gm30352|Gm30352	0	0	0	339.529294303308	0	0	98.8440544055693	101.068451211859	0	0
Bcan|Bcan	9409.64275491071	5623.00661414057	5920.43923411152	4204.86951305199	1532.58590594162	2921.95949681541	7619.62904835166	7442.74391502333	8720.57909125186	6617.97913765063
Arhgef2|Arhgef2	1673.61597064658	3784.88806193913	3629.71496282004	776.718896376654	1006.68594830984	914.571200528281	1314.72188869544	2139.80861550108	1244.35357621161	1892.90199691711
Rusc1|Rusc1	2402.55861186442	3237.79853458014	3836.00204414796	1412.87996661699	986.062420559576	1128.89066979361	3414.43830655355	3784.53973951908	4123.23280562309	4238.00864206849
Hcn3|Hcn3	4994.35466952786	2764.84730765766	4216.69547605314	1498.67500334955	1566.0991385358	610.067796176058	4011.34123704155	3666.10014825518	4869.37861022218	3212.60127645792
Pmvk|Pmvk	801.609820404669	494.681418429734	1191.77672894453	2354.79994436165	2347.21525207711	1839.75227577267	927.02287918233	994.89256661674	1221.03651981788	1313.54683534714
Slc27a3|Slc27a3	1844.68662164889	1452.08809130795	2014.11204860177	869.815638363045	554.257308288389	285.405629863234	1680.34892489468	2094.01197354571	1597.99559818305	1026.43277297618
Celf3|Celf3	2354.87077552307	685.140155757978	1593.0988689825	306.671620661053	506.5654003659	428.638938530656	2758.03701321948	1745.79957522985	2331.70563937215	2899.85202994669
Rfx5|Rfx5	529.107898454073	1751.19778617244	520.406046077272	77.5806183219925	241.03748058123	357.55277793275	1450.99233263321	1444.17341614446	1175.17964224357	1605.78793454615
Aph1a|Aph1a	2746.21381343545	2369.86912084942	2675.16837740263	1056.00912233583	372.512469989173	646.141370210816	1746.56484483627	2154.02136645275	2033.24731753252	2889.59795629059
Casq2|Casq2	0	218.580161631743	0	0	0	0	56.619409805132	244.775155278722	106.481224197995	71.77851559274
Kcna2|Kcna2	4886.11085053082	5157.72486657358	2674.23070885114	12476.7888524899	9205.82719952483	14505.8207118592	4930.68690811471	3809.80685232204	7618.45955904195	4687.13706820592
Ampd2|Ampd2	4585.60178660197	2790.41223884266	2157.57533697983	17.3415499778571	799.161700322794	138.98935878098	2557.4699513674	4205.39508714346	2617.7281978018	3824.76947372743
Prpf38b|Prpf38b	6873.10403142058	7223.37130632151	6988.4437142593	12467.6617209226	9294.76616294785	9160.56582988536	7437.29535575886	5920.4003686447	6880.86334178723	7361.39947771829
Slc30a7|Slc30a7	978.736069672556	428.212597348736	1854.70839484837	3476.52441398199	2834.44609517713	2969.70393303789	1594.93998468016	2671.20758163844	1793.08163667719	1233.56506082952
F3|F3	2252.68255479159	2908.01092229365	2384.49112644055	1349.90275880267	773.382290634962	1498.11430991408	1217.79713631716	2000.04989780968	1912.77585949829	1547.33971470635
Gm35408|Gm35408	0	0	0	531.199057216466	0	0	77.7317321053506	0	0	81.0071818832351
6330410L21Rik|6330410L21Rik	224.057135826045	0	0	0	0	0	27.8298793957428	97.9100621114887	6.99511691811646	97.4136997330043
LOC108168900|LOC108168900	0	0	0	25.5559683884211	109.562491173286	164.453058099633	45.1035976413763	204.505694248997	111.144635476739	0
Gm40150|Gm40150	0	0	0	0	0	264.185880431023	163.140672319872	3.1583891003706	90.936519935514	25.6351841402643
Bdh2|Bdh2	115.813316829003	347.683064115989	101.268203560983	0	0	0	141.068699006007	112.912410338249	0	70.7531082271294
Slc39a8|Slc39a8	0	90.755505706747	168.780339268304	0	0	0	391.537613567692	0	119.694222821104	76.9055524207928
Nfkb1|Nfkb1	559.385889781917	1197.71702601721	744.508829883521	224.527436555414	228.147775737314	188.855769946675	1008.59321534227	441.384876776792	654.432049450451	902.358481737303
Emcn|Emcn	0	0	0	0	0	85.9399852004533	160.261719278933	0	92.4909903617621	74.8547376895717
Bcl10|Bcl10	1044.59070081062	1147.86541020646	881.408438401146	156.986662957444	207.524247987048	623.860633306994	763.882206862458	850.396265274785	678.526341057297	1020.28032878252
LOC108167379|LOC108167379	72.6671791868255	1668.1117598212	259.734188762891	67.5407735979699	52.8477898600557	0	438.560513236361	182.396970546402	320.998143020233	289.164877102181
Gm40187|Gm40187	0	0	0	0	166.277192486517	0	69.0948729825339	0	0	38.9654798932017
Ints8|Ints8	625.997470703174	541.976541121982	1210.53009997434	2102.89111310436	2597.27552604908	2482.71068356865	1168.8549346212	1475.75730714816	1302.64621719591	3440.24171162347
Gm42256|Gm42256	0	594.384650051231	15.9403653753399	0	0	0	289.814606121184	0	106.481224197995	69.7277008615188
Gm11884|Gm11884	0	62.6340814032479	85.3278381856428	0	0	0	236.074149356991	0	0	0
Srsf12|Srsf12	1453.34358373651	1186.21280698396	1494.64367107599	678.145875449887	799.161700322794	881.680588908354	1632.36637421236	1297.30832297723	1119.99594211176	1420.18920137064
Zfp292|Zfp292	4263.14117896043	5973.24617137505	5985.13836416437	10770.9279625627	11119.9483688464	9734.56005202666	4181.19946645695	5404.7933480092	6670.23259903061	6157.57123049148
Ube2r2|Ube2r2	454.926819700856	290.16196894974	510.091692010876	742.948509577669	1205.18740290615	1071.59734632664	1049.85820892906	1026.47645762045	917.914786699505	1141.27839792457
Fam219a|Fam219a	1236.09899595923	695.366128231977	1352.11805124942	113.176431434436	163.699251517734	74.2691230127374	642.006528129378	570.878829891987	826.201031550867	983.365663620538
Cntfr|Cntfr	2271.60629937149	2660.03108979916	4615.20461043664	1454.86477182654	622.572743961144	1146.92745681099	2773.39142943782	4456.48702062292	5137.52475874998	1892.90199691711
Vcp|Vcp	4604.52553118187	5063.13462118908	5186.2447582944	8396.04832875305	6430.67374662971	8351.03238904652	5081.35211725718	6476.27685030992	6719.19841745742	4940.41268751173
Rusc2|Rusc2	4876.27050334927	3419.30954599364	4292.64662872388	2612.18505455932	2733.90639739459	2573.95560612716	2909.66187337559	2308.78243237091	2862.55728993588	2856.78492059105
Tln1|Tln1	1098.33413541754	1060.94464417747	1522.7737276207	334.053015362932	407.314673067747	410.602151513277	1015.31077243779	919.091228207846	1027.50495175	743.420340067664
Trim14|Trim14	3.7847489159805	593.106403491981	242.85615483606	0	15.4676458126992	3.1829624148316	25.9105773684502	131.862744940473	271.255089380294	52.2957756461391
Ppp3r2|Ppp3r2	112.028567913023	0	199.723401467494	0	0	0	65.2562689279487	116.860396713712	132.907221444213	5.12703682805286
Dnajc25|Dnajc25	920.450936366457	1289.75077828321	1143.01796426702	439.927741543534	225.569834768531	252.515018243307	1475.94325898802	893.824115404881	833.973383682107	1013.10247722324
Ptprd|Ptprd	11148.3564069122	11992.5092188831	10875.0798601878	14421.78058948	16514.2898460252	18852.6863830476	11704.863413444	12552.2278821479	13360.6733136024	14040.9030573055
Slc24a2|Slc24a2	6267.5442048637	7885.50302401299	9017.55845968491	23296.0906123593	9861.91317608015	18098.3242907325	6839.43277425721	9985.24714082166	14827.3161607675	7795.14679337156
Tusc1|Tusc1	0	0	0	627.033938673045	81.205140516671	51.9883861089162	127.633584814958	35.5318773791693	62.1788170499241	3.07622209683171
Jun|Jun	2560.00416676921	2120.61104179568	1745.00117432397	535.762623000113	764.359497244221	533.676698220099	1248.50596875384	1591.82810658678	1924.43438769515	1336.10579739057
Gm12693|Gm12693	65.8546311380606	15.3389587109995	213.788429739852	300.282628563947	1353.41900861118	454.102637849309	988.440544055693	581.933191743284	348.978610692699	510.652868074064
Cyp2j12|Cyp2j12	0	0	0	0	172.722044908475	201.587619606002	8.63685912281674	180.028178721124	163.219394756051	169.192215325744
Gm12701|Gm12701	0	0	0	177.979065562218	0	0	0	63.1677820074121	93.2682255748862	198.929028928451
Gm35760|Gm35760	0	210.910682276243	316.931970403816	0	0	0	0	69.4845602081533	55.1837001318076	35.88925779637
Prkaa2|Prkaa2	4639.34522120889	4484.08892984885	3707.54145259375	1320.69593778733	1157.49549498366	2228.07369038212	3215.79054672877	2113.75190542303	2588.97049491622	3005.46898860458
Usp24|Usp24	1128.61212674538	1494.2702277632	1758.12853404484	3903.67417133132	2999.43431717926	2623.82201729285	3598.69130117364	2106.64552994719	1800.0767535953	3007.51980333581
Mroh7|Mroh7	0	0	0	328.576736422556	176.58895636165	0	113.238819610264	19.7399318773163	27.2032324593418	164.065178497691
Ssbp3|Ssbp3	2173.9597773392	2216.47953373943	4338.59238774691	6164.46466054985	7004.26561218397	7817.35569082642	3616.92467043292	3941.66959726251	3276.823658531	2096.95806267362
Fam159a|Fam159a	0	139.328874958245	300.053936476986	0	0	0	54.7001077778393	145.285898617048	56.7381705580557	0
Dmrta2os|Dmrta2os	0	0	228.791126563702	0	0	0	83.4896381872285	78.9597275092651	38.8617606562026	152.785697475975
Dmrta2|Dmrta2	0	282.492489594241	31.8807307506797	0	0	0	43.1842956140837	55.2718092564856	62.1788170499241	35.88925779637
Pdzk1ip1|Pdzk1ip1	7.56949783196099	0	65.6367986043406	0	0	0	177.535437524566	195.030526947885	20.2081155412253	340.43524538271
Lrrc41|Lrrc41	1719.78990742154	1608.03417153645	2112.56724650828	716.479828032519	658.663917524109	515.63991120272	2266.69569423257	2887.55723501382	2241.54635464976	1190.49795147387
Hectd3|Hectd3	2979.35434665985	1900.75263360469	1970.9792952332	1112.59733805305	933.214630699521	602.640883874784	3164.92904300551	2044.26734521487	2375.2308113071	3216.70290592036
LOC102637578|LOC102637578	93.8617731163163	0	0	0	0	0	0	0	15.544704262481	73.8293303239611
Ipo13|Ipo13	3332.84989541243	1363.88907871971	2291.66193984298	961.999667192707	759.203615306654	524.127810975604	887.677187622831	1512.07878180243	2471.60797773448	1668.3377838484
St3gal3|St3gal3	1085.46598910321	602.05412940673	893.598129570523	2257.13963659162	1545.47561078553	1572.38343292681	1089.20390048856	1357.31771588427	1243.57634099848	861.34218711288
Tie1|Tie1	0	0	210.975424085381	0	0	0	404.013076745094	130.283550390287	0	0
Cited4|Cited4	184.695747099848	0	0	0	0	0	57.5790608187783	194.240929672792	62.9560522630482	93.312070270562
Adprhl2|Adprhl2	3019.47268516924	1183.65631386546	2214.77311862075	343.180146930226	455.006580990236	985.657361126187	1340.63246606389	967.256661988497	2056.56437392624	3746.83851394103
Zmym1|Zmym1	249.036478671517	130.381149043496	476.335624157215	1521.49283226778	1544.18664030114	942.156874790155	525.888755478175	581.143594468191	149.229160919818	569.101087913867
Ncdn|Ncdn	9468.68483800001	5615.33713478507	9261.35228307246	4522.4936915938	1444.93591300299	2570.77264371233	6670.53419585546	8472.37876174414	10027.1114845134	4662.52729143127
Kpna6|Kpna6	5857.27742237142	4999.22229322659	4537.37812066292	1603.63701637342	1982.43660499429	3038.66811869257	3032.49720312232	4020.62932477178	2512.02420881693	1826.25051815243
Ptp4a2|Ptp4a2	5529.51816624751	4223.32663176186	4577.69786837701	9570.71016146369	10365.9006354773	11615.6908391921	6446.93550967587	7212.18151069627	6142.48988931938	4971.17490848005
Hcrtr1|Hcrtr1	1940.0622943316	2008.12534458168	1900.65415387141	1144.54229853857	403.447761614572	280.100692505181	1901.06865803333	2893.08441593947	2148.27812907488	2137.97435729804
Paqr7|Paqr7	12426.0876409472	9379.77325177619	14774.8433658371	6521.33550483102	4709.89814996692	3815.31094791148	8096.57560213387	12650.1379442594	12194.0432587032	7588.01450551823
Tmem57|Tmem57	3595.51147018147	3492.16959987089	4006.65772051925	9084.23404892696	6947.55091087074	8397.71583779738	3563.18421366873	2146.12539370183	4332.30907795346	4608.18070105391
Lypla2|Lypla2	4277.52322484116	4289.79545284286	4133.24297497048	1152.75671694914	519.455105209816	598.396933988342	3203.31508355136	2675.1555680139	2353.46822533963	2888.57254892498
LOC105247188|LOC105247188	511.698053440563	898.607331152721	887.034449710089	1268.67128785376	3005.87916960122	1915.08238625702	1366.54304343234	723.271103984868	1045.38136165185	1050.01714238522
Kdm1a|Kdm1a	798.582021271885	553.480760155232	869.218747231768	2090.11312891015	2590.83067362712	934.729962488881	889.596489650124	1001.99894209257	945.118019158846	1655.00748809546
Epha8|Epha8	285.370068264929	706.870347265227	348.812701154496	0	0	0	874.242073431783	91.5932839107475	513.752475874998	889.028185984365
Rap1gap|Rap1gap	13463.865793709	7619.627739689	5876.36881219147	1708.59902939729	2195.1167349189	896.534413510902	6358.64761642041	7610.92813461806	8926.54642272973	9687.02338292307
LOC102634683|LOC102634683	0	0	0	0	0	119.89158429199	0	0	22.5398211805975	48.1941461836968
Pink1|Pink1	7054.01502960445	3962.56433367487	5620.38529763454	1875.62553707876	2512.20347407923	1412.17432471362	5527.58983860271	5539.81448205004	6340.68486866601	5210.09482466731
Atp13a2|Atp13a2	11816.7430654743	11661.4433600374	15466.8427568371	3577.83557437895	4539.75404602723	5137.30133753821	7348.04781148975	15379.7757242547	12758.3160234313	7541.87117406575
Arhgef19|Arhgef19	0	324.674626049489	0	0	0	0	189.051249688322	6.31677820074121	80.0552269517773	139.455401723038
Tnfrsf8|Tnfrsf8	291.425666530498	614.83659499923	307.55528488891	21.9051157615038	0	37.1345615063687	237.033800370637	48.1654337806517	172.546217313539	139.455401723038
Ubiad1|Ubiad1	2038.4657661471	1339.60239409396	1898.77881676843	512.03208092515	803.028611775969	380.894502308182	812.82440855842	1200.18785814083	1112.22358998052	626.523900388059
Spsb1|Spsb1	0	0	90.0161809430957	0	0	0	562.355493996734	521.13420156115	179.541334231656	0
H6pd|H6pd	594.962529592134	1994.06463242993	660.118660249369	194.407902383346	141.786753283076	257.81995560136	95.9651013646304	348.212398315859	644.327991679839	723.937600121063
Slc45a1|Slc45a1	12579.748446936	7458.56867322351	12073.4202689927	5524.6527376826	3719.96881795417	4758.52881017325	7995.81224570101	14111.6825004559	11646.0924334508	5345.44859692791
Klhl21|Klhl21	1429.87814045743	1268.02058677596	1189.90139184155	182.542631345865	528.477898600557	70.0251731262953	471.188647700335	309.522131836319	1386.58762021331	315.825468608056
Kcnab2|Kcnab2	5366.77396286034	3897.37375915312	5709.46381002614	1905.74507125083	1345.68518570483	850.911952231649	4280.04352086252	6099.63895009073	7843.85777084793	2414.83434601289
Ajap1|Ajap1	2908.20106703941	2304.67854632767	2333.85702466005	7026.97859365906	6518.32373956834	9539.33835725032	2738.84399294655	2172.97170105498	3886.95330083338	2573.77248768253
Ccdc27|Ccdc27	0	0	0	117.739997218083	11.6007343595244	74.2691230127374	25.9105773684502	3.1583891003706	26.4259972462177	39.9908872588123
Wrap73|Wrap73	526.837049104485	356.630790030738	915.164506254806	195.320615540075	299.041152378852	124.135534178433	1114.15482684336	1072.27309957582	1022.06430525813	1001.82299620153
Gm42362|Gm42362	0	0	0	74.8424788518045	23.2014687190489	0	65.2562689279487	0	0	0
Gabrd|Gabrd	233.897483007595	394.978186808237	269.110874277797	0	0	0	0	200.557707873533	334.988376856466	103.566143926668
B930041F14Rik|B930041F14Rik	3799.13096186122	3513.89979137813	4484.86868177945	1636.49469001568	1741.39912441306	1473.71159806703	2764.754570315	4086.16589860447	3988.77111375263	4195.96694007846
Tmem88b|Tmem88b	1059.72969647454	1434.19263947845	734.194475817124	261.948675981316	418.915407427271	337.39401597215	326.281344639743	619.044263672638	1199.27393385041	882.875741790702
Tas1r3|Tas1r3	0	0	116.270900384832	0	0	0	0	38.6902664795399	0	51.2703682805286
Plekhn1|Plekhn1	0	0	0	520.246499335714	0	355.430802989529	10.5561611501093	260.567100780575	0	138.429994357427
Dhrsx|Dhrsx	1474.538177666	1840.67504531994	2313.22831652726	743.861222734399	552.968337803998	470.017449923467	1937.53539655189	2426.43242635972	2017.70261327004	1262.27646706661
Gm29868|Gm29868	0	0	0	0	0	268.429830317465	89.2475442691063	141.337912241585	0	4.10162946244228
Gm5106|Gm5106	0	0	0	82.1441841056391	0	0	42.2246446004374	49.744628330837	120.471458034228	84.0834039800668
Crot|Crot	1310.28007471245	1156.81313612121	1731.8738146031	3447.31759296665	2656.56816833109	3083.22959250021	3355.89959472113	2808.59750750456	2685.3476613436	2904.97906677475
Napepld|Napepld	719.859243819491	681.305416080228	885.159112607108	328.576736422556	251.349244456363	172.940957872517	578.669561228721	570.089232616894	917.914786699505	591.6600499573
Gm15421|Gm15421	19.6806943630986	12.7824655924996	6.56367986043406	69.3661999114286	122.452196017202	337.39401597215	272.54088787555	38.6902664795399	154.669807411686	98.4391070986148
Kcnh2|Kcnh2	5172.23786857895	3317.04982125364	4243.88786404637	1791.65592665966	1281.23666148525	878.497626493523	3986.39031068675	6384.68356639918	7035.53314919891	3396.14919490221
Abcb8|Abcb8	4235.89098676537	4969.82262236384	3881.01013461951	1792.56863981639	759.203615306654	952.76674950626	1947.13190668835	5467.96113001661	2608.40137524432	2427.13923440022
Fastk|Fastk	3260.9396660088	2000.45586522618	3401.86150480783	773.980756906466	745.024939978347	358.613765404361	3754.15476538434	3072.3229973855	4134.11409860683	3421.78437904248
Chpf2|Chpf2	9555.73406306756	14004.4693031425	11319.5347535943	2586.6290861709	3212.11444710387	2253.53738970078	10081.1338983544	16422.833724652	12975.941883106	8251.45307106826
Paxip1|Paxip1	815.991866285395	337.457091641989	956.421922520392	2242.53622608395	1256.74622228181	2451.94204689195	1179.41109577131	1438.64623521881	1510.16801910003	1344.30905631546
Gm35055|Gm35055	0	0	2.81300565447174	0	86.3610224542374	80.6350478424007	66.215919941595	90.8036866356549	73.8373452467849	229.691249896768
Gm15614|Gm15614	0	0	0	250.996118100564	78.6271995478878	77.452085427569	369.465640253827	65.53657383269	62.9560522630482	0
Sh3bp2|Sh3bp2	109.757718563434	244.145092816742	0	0	0	0	332.039250721621	3.94798637546325	31.0894085249621	2.05081473122114
Trmt44|Trmt44	956.027576176674	497.237911548234	1303.35928657191	442.665881013722	145.653664736251	317.23525401155	606.499440624464	1028.84524944572	945.118019158846	1223.31098717341
Ablim2|Ablim2	4390.30874253738	2055.42046727393	4874.93879919953	903.58602516203	1975.99175257233	911.388238113449	3350.14168863925	4222.7662271955	3816.22489643909	2020.05251025282
Gm32528|Gm32528	0	0	117.208568936323	0	0	0	0	40.2694610297252	80.8324621649013	51.2703682805286
Gm1043|Gm1043	470.822765147974	166.172052702495	958.297259623373	733.821378010376	3043.25931364857	2847.69037380268	427.044701072605	725.639895810146	1139.42682243986	788.538264154529
Evc|Evc	0	6.39123279624979	36.5690735081326	290.242783839925	61.8705832507969	187.794782475065	288.854955107538	349.791592866044	421.261485513236	243.021545649705
Lyar|Lyar	6.05559826556879	0	30.9430621991891	504.730375671316	983.484479590793	349.064878159866	738.931280507654	211.61206972483	223.066506166603	516.805312267728
Gm40291|Gm40291	0	0	0	0	0	85.9399852004533	23.9912753411576	72.6429493085239	43.5251719349469	30.7622209683171
Prom1|Prom1	0	0	302.866942131457	0	0	0	29.7491814230354	0	16.3219394756051	76.9055524207928
Kcnip4|Kcnip4	2448.73254863938	2564.16259785542	3598.77190062085	5159.56747499087	5346.64956925637	5419.52400498661	3223.46775483794	2946.77703064577	3511.54869289446	2880.36929000009
Pcdh7|Pcdh7	15880.049501671	15733.9368978077	10911.6489336959	24830.3614288212	22399.7290777573	21158.2121588573	13400.566754557	15395.5676697565	17164.4624466316	15928.6780173946
Hopx|Hopx	199.077792980574	129.102902484246	84.3901696341522	0	0	0	60.4580138597172	26.8463073531501	27.2032324593418	0
Cdkl2|Cdkl2	1949.14569172996	994.475823096467	1844.39404078197	2746.35388859853	4753.72314643623	3000.47256971459	2665.91051590943	1580.77374473549	2435.85515793078	2511.22263838029
Anxa3|Anxa3	214.216788644496	0	293.490256616552	0	0	0	340.676109844438	278.727838107706	187.313686362896	0
Gm34285|Gm34285	0.756949783196099	0	0	179.804491875677	43.8249964693145	169.757995457686	10.5561611501093	0	16.3219394756051	23.5843694090431
Gm35394|Gm35394	0	0	0	0	0	153.843183383528	0	104.22684031223	405.716781250755	185.598733175513
